Timestamp,Temperatura (C),Humedad (%)
2026-03-03 22:15:49,30.10,72.80
2026-03-03 22:15:59,30.10,72.70
2026-03-03 22:16:09,30.20,72.80
2026-03-03 22:16:19,30.20,72.70
2026-03-03 22:16:29,30.20,72.70
2026-03-03 22:16:39,30.20,72.70
2026-03-03 22:16:49,30.20,72.70
2026-03-03 22:16:59,30.20,72.70
2026-03-03 22:17:09,30.20,72.70
2026-03-03 22:17:19,30.20,72.70
2026-03-03 22:17:29,30.20,72.70
2026-03-03 22:17:39,30.20,72.70
2026-03-03 22:17:49,30.20,72.70
2026-03-03 22:17:59,30.20,72.70
2026-03-03 22:18:09,30.20,72.70
2026-03-03 22:18:19,30.20,72.70
2026-03-03 22:18:29,30.20,72.70
2026-03-03 22:18:39,30.20,72.70
2026-03-03 22:18:49,30.20,72.70
2026-03-03 22:18:59,30.20,72.70
2026-03-03 22:19:10,30.20,72.70
2026-03-03 22:19:20,30.20,72.70
2026-03-03 22:19:30,30.20,72.70
2026-03-03 22:19:40,30.20,72.70
2026-03-03 22:19:50,30.20,72.80
2026-03-03 22:20:00,30.20,72.90
2026-03-03 22:20:10,30.20,72.90
2026-03-03 22:20:20,30.20,73.00
2026-03-03 22:20:30,30.20,73.00
2026-03-03 22:20:40,30.20,73.00
2026-03-03 22:20:50,30.30,73.00
2026-03-03 22:21:00,30.20,73.00
2026-03-03 22:21:10,30.30,73.00
2026-03-03 22:21:20,30.30,73.00
2026-03-03 22:21:30,30.30,73.00
2026-03-03 22:21:40,30.30,73.00
2026-03-03 22:21:50,30.30,73.00
2026-03-03 22:22:00,30.30,73.00
2026-03-03 22:22:10,30.30,73.00
2026-03-03 22:22:20,30.30,73.00
2026-03-03 22:22:30,30.30,73.10
2026-03-03 22:22:40,30.30,73.00
2026-03-03 22:22:50,30.30,73.00
2026-03-03 22:23:00,30.40,73.00
2026-03-03 22:23:10,30.30,73.00
2026-03-03 22:23:20,30.40,73.00
2026-03-03 22:23:30,30.40,73.00
2026-03-03 22:23:41,30.30,73.00
2026-03-03 22:23:51,30.40,73.00
2026-03-03 22:24:01,30.40,73.00
2026-03-03 22:24:11,30.40,73.00
2026-03-03 22:24:21,30.40,73.00
2026-03-03 22:24:31,30.40,72.90
2026-03-03 22:24:41,30.40,73.00
2026-03-03 22:24:51,30.40,73.00
2026-03-03 22:25:01,30.40,73.00
2026-03-03 22:25:11,30.40,73.00
2026-03-03 22:25:21,30.40,73.00
2026-03-03 22:25:31,30.40,73.00
2026-03-03 22:25:41,30.40,72.90
2026-03-03 22:25:51,30.40,72.90
2026-03-03 22:26:01,30.40,73.00
2026-03-03 22:26:11,30.40,72.90
2026-03-03 22:26:21,30.40,72.90
2026-03-03 22:26:31,30.40,73.00
2026-03-03 22:26:41,30.40,73.00
2026-03-03 22:26:51,30.40,72.90
2026-03-03 22:27:01,30.40,72.90
2026-03-03 22:27:11,30.40,72.90
2026-03-03 22:27:21,30.40,72.90
2026-03-03 22:27:31,30.40,72.90
2026-03-03 22:27:41,30.50,72.90
2026-03-03 22:27:51,30.40,72.90
2026-03-03 22:28:01,30.50,72.90
2026-03-03 22:28:12,30.50,72.90
2026-03-03 22:28:22,30.50,72.90
2026-03-03 22:28:32,30.50,72.90
2026-03-03 22:28:42,30.50,72.80
2026-03-03 22:28:52,30.50,72.90
2026-03-03 22:29:02,30.50,72.80
2026-03-03 22:29:12,30.50,72.80
2026-03-03 22:29:22,30.50,72.80
2026-03-03 22:29:32,30.50,72.80
2026-03-03 22:29:42,30.50,72.80
2026-03-03 22:29:52,30.50,72.80
2026-03-03 22:30:02,30.50,72.80
2026-03-03 22:30:12,30.50,72.80
2026-03-03 22:30:22,30.50,72.80
2026-03-03 22:30:32,30.50,72.70
2026-03-03 22:30:42,30.50,72.80
2026-03-03 22:30:52,30.50,72.80
2026-03-03 22:31:02,30.50,72.80
2026-03-03 22:31:12,30.50,72.80
2026-03-03 22:31:22,30.50,72.80
2026-03-03 22:31:32,30.50,72.80
2026-03-03 22:31:42,30.50,72.80
2026-03-03 22:31:52,30.50,72.80
2026-03-03 22:32:02,30.50,72.70
2026-03-03 22:32:12,30.50,72.70
2026-03-03 22:32:22,30.50,72.70
2026-03-03 22:32:32,30.50,72.70
2026-03-03 22:32:43,30.50,72.70
2026-03-03 22:32:53,30.50,72.80
2026-03-03 22:33:03,30.50,72.80
2026-03-03 22:33:13,30.50,72.80
2026-03-03 22:33:23,30.50,72.70
2026-03-03 22:33:33,30.50,72.80
2026-03-03 22:33:43,30.50,72.80
2026-03-03 22:33:53,30.50,72.80
2026-03-03 22:34:03,30.50,72.80
2026-03-03 22:34:13,30.50,72.80
2026-03-03 22:34:23,30.50,72.80
2026-03-03 22:34:33,30.50,72.80
2026-03-03 22:34:43,30.50,72.80
2026-03-03 22:34:53,30.50,72.70
2026-03-03 22:35:03,30.50,72.70
2026-03-03 22:35:13,30.50,72.80
2026-03-03 22:35:23,30.50,72.70
2026-03-03 22:35:33,30.50,72.70
2026-03-03 22:35:43,30.50,72.80
2026-03-03 22:35:53,30.50,72.70
2026-03-03 22:36:03,30.60,72.70
2026-03-03 22:36:13,30.60,72.70
2026-03-03 22:36:23,30.60,72.70
2026-03-03 22:36:33,30.60,72.70
2026-03-03 22:36:43,30.60,72.70
2026-03-03 22:36:53,30.60,72.70
2026-03-03 22:37:03,30.60,72.70
2026-03-03 22:37:14,30.60,72.70
2026-03-03 22:37:24,30.60,72.70
2026-03-03 22:37:34,30.60,72.70
2026-03-03 22:37:44,30.60,72.70
2026-03-03 22:37:54,30.60,72.70
2026-03-03 22:38:04,30.60,72.70
2026-03-03 22:38:14,30.60,72.70
2026-03-03 22:38:24,30.60,72.70
2026-03-03 22:38:34,30.60,72.70
2026-03-03 22:38:44,30.60,72.70
2026-03-03 22:38:54,30.60,72.70
2026-03-03 22:39:04,30.60,72.80
2026-03-03 22:39:14,30.60,72.80
2026-03-03 22:39:24,30.50,72.80
2026-03-03 22:39:34,30.60,72.80
2026-03-03 22:39:44,30.50,72.80
2026-03-03 22:39:54,30.50,72.80
2026-03-03 22:40:04,30.50,72.80
2026-03-03 22:40:14,30.60,72.80
2026-03-03 22:40:24,30.60,72.80
2026-03-03 22:40:34,30.60,72.80
2026-03-03 22:40:44,30.60,72.80
2026-03-03 22:40:54,30.60,72.80
2026-03-03 22:41:04,30.60,72.80
2026-03-03 22:41:14,30.60,72.80
2026-03-03 22:41:24,30.60,72.80
2026-03-03 22:41:34,30.60,72.80
2026-03-03 22:41:45,30.60,72.80
2026-03-03 22:41:55,30.60,72.80
2026-03-03 22:42:05,30.60,72.80
2026-03-03 22:42:15,30.60,72.80
2026-03-03 22:42:25,30.60,72.80
2026-03-03 22:42:35,30.60,72.80
2026-03-03 22:42:45,30.60,72.70
2026-03-03 22:42:55,30.60,72.70
2026-03-03 22:43:05,30.60,72.80
2026-03-03 22:43:15,30.60,72.80
2026-03-03 22:43:25,30.60,72.80
2026-03-03 22:43:35,30.60,72.80
2026-03-03 22:43:45,30.60,72.80
2026-03-03 22:43:55,30.60,72.80
2026-03-03 22:44:05,30.60,72.80
2026-03-03 22:44:15,30.60,72.80
2026-03-03 22:44:25,30.60,72.80
2026-03-03 22:44:35,30.60,72.80
2026-03-03 22:44:45,30.60,72.80
2026-03-03 22:44:55,30.60,72.80
2026-03-03 22:45:05,30.60,72.80
2026-03-03 22:45:15,30.60,72.80
2026-03-03 22:45:25,30.60,72.80
2026-03-03 22:45:35,30.60,72.80
2026-03-03 22:45:45,30.60,72.90
2026-03-03 22:45:55,30.60,72.90
2026-03-03 22:46:05,30.60,73.00
2026-03-03 22:46:16,30.60,73.00
2026-03-03 22:46:26,30.60,73.00
2026-03-03 22:46:36,30.60,73.10
2026-03-03 22:46:46,30.60,73.10
2026-03-03 22:46:56,30.60,73.10
2026-03-03 22:47:06,30.60,73.10
2026-03-03 22:47:16,30.60,73.10
2026-03-03 22:47:26,30.60,73.20
2026-03-03 22:47:36,30.60,73.10
2026-03-03 22:47:46,30.60,73.10
2026-03-03 22:47:56,30.60,73.10
2026-03-03 22:48:06,30.60,73.20
2026-03-03 22:48:16,30.60,73.20
2026-03-03 22:48:26,30.60,73.20
2026-03-03 22:48:36,30.60,73.30
2026-03-03 22:48:46,30.60,73.30
2026-03-03 22:48:56,30.60,73.30
2026-03-03 22:49:06,30.60,73.30
2026-03-03 22:49:16,30.60,73.30
2026-03-03 22:49:26,30.60,73.30
2026-03-03 22:49:36,30.60,73.40
2026-03-03 22:49:46,30.60,73.40
2026-03-03 22:49:56,30.60,73.40
2026-03-03 22:50:06,30.60,73.40
2026-03-03 22:50:16,30.60,73.40
2026-03-03 22:50:26,30.60,73.40
2026-03-03 22:50:36,30.60,73.40
2026-03-03 22:50:47,30.60,73.40
2026-03-03 22:50:57,30.60,73.40
2026-03-03 22:51:07,30.60,73.40
2026-03-03 22:51:17,30.60,73.40
2026-03-03 22:51:27,30.60,73.40
2026-03-03 22:51:37,30.60,73.40
2026-03-03 22:51:47,30.60,73.40
2026-03-03 22:51:57,30.60,73.40
2026-03-03 22:52:07,30.60,73.40
2026-03-03 22:52:17,30.60,73.50
2026-03-03 22:52:27,30.60,73.40
2026-03-03 22:52:37,30.60,73.50
2026-03-03 22:52:47,30.60,73.50
2026-03-03 22:52:57,30.60,73.50
2026-03-03 22:53:07,30.60,73.50
2026-03-03 22:53:17,30.60,73.50
2026-03-03 22:53:27,30.60,73.50
2026-03-03 22:53:37,30.60,73.50
2026-03-03 22:53:47,30.60,73.50
2026-03-03 22:53:57,30.60,73.50
2026-03-03 22:54:07,30.60,73.50
2026-03-03 22:54:17,30.60,73.50
2026-03-03 22:54:27,30.60,73.50
2026-03-03 22:54:37,30.60,73.60
2026-03-03 22:54:47,30.60,73.60
2026-03-03 22:54:57,30.60,73.60
2026-03-03 22:55:07,30.60,73.50
2026-03-03 22:55:18,30.60,73.60
2026-03-03 22:55:28,30.60,73.60
2026-03-03 22:55:38,30.60,73.60
2026-03-03 22:55:48,30.60,73.60
2026-03-03 22:55:58,30.60,73.60
2026-03-03 22:56:08,30.60,73.60
2026-03-03 22:56:18,30.60,73.60
2026-03-03 22:56:28,30.60,73.60
2026-03-03 22:56:38,30.60,73.60
2026-03-03 22:56:48,30.60,73.60
2026-03-03 22:56:58,30.60,73.60
2026-03-03 22:57:08,30.60,73.60
2026-03-03 22:57:18,30.60,73.60
2026-03-03 22:57:28,30.60,73.60
2026-03-03 22:57:38,30.60,73.60
2026-03-03 22:57:48,30.60,73.60
2026-03-03 22:57:58,30.60,73.60
2026-03-03 22:58:08,30.60,73.60
2026-03-03 22:58:18,30.60,73.60
2026-03-03 22:58:28,30.60,73.60
2026-03-03 22:58:38,30.60,73.80
2026-03-03 22:58:48,30.60,73.80
2026-03-03 22:58:58,30.60,73.70
2026-03-03 22:59:08,30.60,73.70
2026-03-03 22:59:18,30.60,73.80
2026-03-03 22:59:28,30.60,73.80
2026-03-03 22:59:38,30.70,73.80
2026-03-03 22:59:49,30.60,73.80
2026-03-03 22:59:59,30.70,73.80
2026-03-03 23:00:09,30.60,73.80
2026-03-03 23:00:19,30.60,73.80
2026-03-03 23:00:29,30.60,73.80
2026-03-03 23:00:39,30.60,73.80
2026-03-03 23:00:49,30.60,73.90
2026-03-03 23:00:59,30.60,73.90
2026-03-03 23:01:09,30.60,73.90
2026-03-03 23:01:19,30.60,73.90
2026-03-03 23:01:29,30.60,73.90
2026-03-03 23:01:39,30.60,74.00
2026-03-03 23:01:49,30.60,74.00
2026-03-03 23:01:59,30.60,74.00
2026-03-03 23:02:09,30.60,74.00
2026-03-03 23:02:19,30.60,74.00
2026-03-03 23:02:29,30.60,74.00
2026-03-03 23:02:39,30.60,74.00
2026-03-03 23:02:49,30.60,74.00
2026-03-03 23:02:59,30.60,74.00
2026-03-03 23:03:09,30.60,74.00
2026-03-03 23:03:19,30.60,74.00
2026-03-03 23:03:29,30.60,74.00
2026-03-03 23:03:39,30.60,74.00
2026-03-03 23:03:49,30.60,74.00
2026-03-03 23:03:59,30.60,74.00
2026-03-03 23:04:09,30.60,74.00
2026-03-03 23:04:20,30.60,73.90
2026-03-03 23:04:30,30.60,73.90
2026-03-03 23:04:40,30.60,73.90
2026-03-03 23:04:50,30.60,73.90
2026-03-03 23:05:00,30.60,73.90
2026-03-03 23:05:10,30.60,74.00
2026-03-03 23:05:20,30.60,73.90
2026-03-03 23:05:30,30.60,73.90
2026-03-03 23:05:40,30.60,73.90
2026-03-03 23:05:50,30.60,73.80
2026-03-03 23:06:00,30.60,73.90
2026-03-03 23:06:10,30.60,73.90
2026-03-03 23:06:20,30.60,73.80
2026-03-03 23:06:30,30.60,73.90
2026-03-03 23:06:40,30.60,73.90
2026-03-03 23:06:50,30.60,73.80
2026-03-03 23:07:00,30.60,73.90
2026-03-03 23:07:10,30.60,73.90
2026-03-03 23:07:20,30.60,73.90
2026-03-03 23:07:30,30.60,73.90
2026-03-03 23:07:40,30.60,73.90
2026-03-03 23:07:50,30.60,73.90
2026-03-03 23:08:00,30.60,73.90
2026-03-03 23:08:10,30.60,73.90
2026-03-03 23:08:20,30.60,73.90
2026-03-03 23:08:30,30.60,73.80
2026-03-03 23:08:40,30.60,73.80
2026-03-03 23:08:51,30.60,73.70
2026-03-03 23:09:01,30.60,73.80
2026-03-03 23:09:11,30.60,73.70
2026-03-03 23:09:21,30.60,73.70
2026-03-03 23:09:31,30.60,73.70
2026-03-03 23:09:41,30.60,73.70
2026-03-03 23:09:51,30.60,73.70
2026-03-03 23:10:01,30.60,73.70
2026-03-03 23:10:11,30.60,73.70
2026-03-03 23:10:21,30.60,73.70
2026-03-03 23:10:31,30.60,73.70
2026-03-03 23:10:41,30.60,73.70
2026-03-03 23:10:51,30.60,73.70
2026-03-03 23:11:01,30.60,73.70
2026-03-03 23:11:11,30.60,73.80
2026-03-03 23:11:21,30.60,73.80
2026-03-03 23:11:31,30.60,73.80
2026-03-03 23:11:41,30.60,73.80
2026-03-03 23:11:51,30.60,73.80
2026-03-03 23:12:01,30.60,73.80
2026-03-03 23:12:11,30.60,73.70
2026-03-03 23:12:21,30.60,73.70
2026-03-03 23:12:31,30.60,73.70
2026-03-03 23:12:41,30.60,73.70
2026-03-03 23:12:51,30.60,73.70
2026-03-03 23:13:01,30.60,73.70
2026-03-03 23:13:11,30.60,73.70
2026-03-03 23:13:22,30.60,73.70
2026-03-03 23:13:32,30.50,73.70
2026-03-03 23:13:42,30.60,73.70
2026-03-03 23:13:52,30.60,73.70
2026-03-03 23:14:02,30.60,73.70
2026-03-03 23:14:12,30.60,73.60
2026-03-03 23:14:22,30.60,73.60
2026-03-03 23:14:32,30.60,73.70
2026-03-03 23:14:42,30.60,73.70
2026-03-03 23:14:52,30.60,73.70
2026-03-03 23:15:02,30.60,73.60
2026-03-03 23:15:12,30.60,73.70
2026-03-03 23:15:22,30.60,73.70
2026-03-03 23:15:32,30.60,73.60
2026-03-03 23:15:42,30.60,73.70
2026-03-03 23:15:52,30.60,73.60
2026-03-03 23:16:02,30.60,73.60
2026-03-03 23:16:12,30.60,73.60
2026-03-03 23:16:22,30.60,73.60
2026-03-03 23:16:32,30.60,73.60
2026-03-03 23:16:42,30.60,73.60
2026-03-03 23:16:52,30.60,73.60
2026-03-03 23:17:02,30.60,73.60
2026-03-03 23:17:12,30.50,73.60
2026-03-03 23:17:22,30.60,73.60
2026-03-03 23:17:32,30.60,73.60
2026-03-03 23:17:42,30.60,73.60
2026-03-03 23:17:53,30.60,73.50
2026-03-03 23:18:03,30.60,73.60
2026-03-03 23:18:13,30.60,73.50
2026-03-03 23:18:23,30.60,73.50
2026-03-03 23:18:33,30.60,73.50
2026-03-03 23:18:43,30.60,73.50
2026-03-03 23:18:53,30.50,73.50
2026-03-03 23:19:03,30.60,73.50
2026-03-03 23:19:13,30.60,73.50
2026-03-03 23:19:23,30.60,73.50
2026-03-03 23:19:33,30.60,73.60
2026-03-03 23:19:43,30.50,73.60
2026-03-03 23:19:53,30.60,73.60
2026-03-03 23:20:03,30.60,73.50
2026-03-03 23:20:13,30.60,73.50
2026-03-03 23:20:23,30.60,73.60
2026-03-03 23:20:33,30.60,73.50
2026-03-03 23:20:43,30.50,73.60
2026-03-03 23:20:53,30.60,73.60
2026-03-03 23:21:03,30.60,73.90
2026-03-03 23:21:13,30.60,73.90
2026-03-03 23:21:23,30.60,73.70
2026-03-03 23:21:33,30.60,73.80
2026-03-03 23:21:43,30.60,73.70
2026-03-03 23:21:53,30.60,73.60
2026-03-03 23:22:03,30.70,73.60
2026-03-03 23:22:13,30.70,73.50
2026-03-03 23:22:24,30.70,73.50
2026-03-03 23:22:34,30.70,73.50
2026-03-03 23:22:44,30.70,73.50
2026-03-03 23:22:54,30.70,73.40
2026-03-03 23:23:04,30.70,73.40
2026-03-03 23:23:14,30.70,73.40
2026-03-03 23:23:24,30.70,73.50
2026-03-03 23:23:34,30.70,73.40
2026-03-03 23:23:44,30.70,73.40
2026-03-03 23:23:54,30.70,73.40
2026-03-03 23:24:04,30.70,73.30
2026-03-03 23:24:14,30.70,73.30
2026-03-03 23:24:24,30.70,73.30
2026-03-03 23:24:34,30.70,73.40
2026-03-03 23:24:44,30.70,73.30
2026-03-03 23:24:54,30.70,73.30
2026-03-03 23:25:04,30.70,73.40
2026-03-03 23:25:14,30.70,73.40
2026-03-03 23:25:24,30.70,73.40
2026-03-03 23:25:34,30.70,73.40
2026-03-03 23:25:44,30.70,73.40
2026-03-03 23:25:54,30.70,73.30
2026-03-03 23:26:04,30.70,73.30
2026-03-03 23:26:14,30.70,73.30
2026-03-03 23:26:24,30.70,73.20
2026-03-03 23:26:34,30.70,73.20
2026-03-03 23:26:44,30.70,73.20
2026-03-03 23:26:55,30.70,73.20
2026-03-03 23:27:05,30.70,73.20
2026-03-03 23:27:15,30.70,73.20
2026-03-03 23:27:25,30.70,73.10
2026-03-03 23:27:35,30.70,73.10
2026-03-03 23:27:45,30.70,73.10
2026-03-03 23:27:55,30.70,73.00
2026-03-03 23:28:05,30.70,73.10
2026-03-03 23:28:15,30.70,73.10
2026-03-03 23:28:25,30.70,73.00
2026-03-03 23:28:35,30.70,73.00
2026-03-03 23:28:45,30.70,73.00
2026-03-03 23:28:55,30.70,72.90
2026-03-03 23:29:05,30.70,73.00
2026-03-03 23:29:15,30.80,72.90
2026-03-03 23:29:25,30.70,72.90
2026-03-03 23:29:35,30.70,72.90
2026-03-03 23:29:45,30.80,72.80
2026-03-03 23:29:55,30.80,72.80
2026-03-03 23:30:05,30.80,72.90
2026-03-03 23:30:15,30.80,72.90
2026-03-03 23:30:25,30.80,72.80
2026-03-03 23:30:35,30.80,72.90
2026-03-03 23:30:45,30.80,72.90
2026-03-03 23:30:55,30.80,72.80
2026-03-03 23:31:05,30.80,72.80
2026-03-03 23:31:15,30.80,72.80
2026-03-03 23:31:26,30.80,72.80
2026-03-03 23:31:36,30.80,72.80
2026-03-03 23:31:46,30.80,72.70
2026-03-03 23:31:56,30.80,72.70
2026-03-03 23:32:06,30.80,72.70
2026-03-03 23:32:16,30.80,72.70
2026-03-03 23:32:26,30.80,72.80
2026-03-03 23:32:36,30.80,72.90
2026-03-03 23:32:46,30.80,72.90
2026-03-03 23:32:56,30.80,72.90
2026-03-03 23:33:06,30.80,72.90
2026-03-03 23:33:16,30.80,72.90
2026-03-03 23:33:26,30.80,72.90
2026-03-03 23:33:36,30.80,72.90
2026-03-03 23:33:46,30.80,72.90
2026-03-03 23:33:56,30.80,72.90
2026-03-03 23:34:06,30.80,73.00
2026-03-03 23:34:16,30.80,73.00
2026-03-03 23:34:26,30.80,73.00
2026-03-03 23:34:36,30.80,72.90
2026-03-03 23:34:46,30.80,73.00
2026-03-03 23:34:56,30.80,72.90
2026-03-03 23:35:06,30.80,72.90
2026-03-03 23:35:16,30.80,72.90
2026-03-03 23:35:26,30.80,73.00
2026-03-03 23:35:36,30.80,73.00
2026-03-03 23:35:46,30.80,73.00
2026-03-03 23:35:57,30.80,73.00
2026-03-03 23:36:07,30.80,73.00
2026-03-03 23:36:17,30.80,73.00
2026-03-03 23:36:27,30.80,73.10
2026-03-03 23:36:37,30.70,73.00
2026-03-03 23:36:47,30.80,73.10
2026-03-03 23:36:57,30.80,73.10
2026-03-03 23:37:07,30.70,73.10
2026-03-03 23:37:17,30.80,73.10
2026-03-03 23:37:27,30.80,73.10
2026-03-03 23:37:37,30.70,73.10
2026-03-03 23:37:47,30.70,73.10
2026-03-03 23:37:57,30.70,73.10
2026-03-03 23:38:07,30.70,73.10
2026-03-03 23:38:17,30.70,73.10
2026-03-03 23:38:27,30.70,73.00
2026-03-03 23:38:37,30.80,73.00
2026-03-03 23:38:47,30.70,73.00
2026-03-03 23:38:57,30.70,73.00
2026-03-03 23:39:07,30.70,72.90
2026-03-03 23:39:17,30.70,73.00
2026-03-03 23:39:27,30.70,73.00
2026-03-03 23:39:37,30.70,73.00
2026-03-03 23:39:47,30.80,72.90
2026-03-03 23:39:57,30.70,72.90
2026-03-03 23:40:07,30.80,72.90
2026-03-03 23:40:18,30.80,72.90
2026-03-03 23:40:28,30.80,72.90
2026-03-03 23:40:38,30.80,72.90
2026-03-03 23:40:48,30.80,72.90
2026-03-03 23:40:58,30.80,72.80
2026-03-03 23:41:08,30.80,72.80
2026-03-03 23:41:18,30.80,72.80
2026-03-03 23:41:28,30.80,72.80
2026-03-03 23:41:38,30.80,72.80
2026-03-03 23:41:48,30.80,72.80
2026-03-03 23:41:58,30.80,72.80
2026-03-03 23:42:08,30.70,72.80
2026-03-03 23:42:18,30.70,72.90
2026-03-03 23:42:28,30.70,72.80
2026-03-03 23:42:38,30.70,72.90
2026-03-03 23:42:48,30.70,72.90
2026-03-03 23:42:58,30.70,72.90
2026-03-03 23:43:08,30.70,72.90
2026-03-03 23:43:18,30.70,72.90
2026-03-03 23:43:28,30.70,72.90
2026-03-03 23:43:38,30.70,73.00
2026-03-03 23:43:48,30.70,72.90
2026-03-03 23:43:58,30.70,72.90
2026-03-03 23:44:08,30.70,73.00
2026-03-03 23:44:18,30.70,73.00
2026-03-03 23:44:28,30.70,72.90
2026-03-03 23:44:38,30.70,72.80
2026-03-03 23:44:49,30.70,72.50
2026-03-03 23:44:59,30.70,72.30
2026-03-03 23:45:09,30.70,72.30
2026-03-03 23:45:19,30.70,72.50
2026-03-03 23:45:29,30.70,72.50
2026-03-03 23:45:39,30.70,72.60
2026-03-03 23:45:49,30.70,72.60
2026-03-03 23:45:59,30.70,72.70
2026-03-03 23:46:09,30.70,72.70
2026-03-03 23:46:19,30.70,72.70
2026-03-03 23:46:29,30.70,72.80
2026-03-03 23:46:39,30.70,72.80
2026-03-03 23:46:49,30.70,72.90
2026-03-03 23:46:59,30.70,72.90
2026-03-03 23:47:09,30.70,72.90
2026-03-03 23:47:19,30.60,72.90
2026-03-03 23:47:29,30.60,73.00
2026-03-03 23:47:39,30.60,73.00
2026-03-03 23:47:49,30.70,73.00
2026-03-03 23:47:59,30.60,73.00
2026-03-03 23:48:09,30.60,73.00
2026-03-03 23:48:19,30.60,73.10
2026-03-03 23:48:29,30.70,73.10
2026-03-03 23:48:39,30.60,73.10
2026-03-03 23:48:49,30.70,73.10
2026-03-03 23:48:59,30.70,73.10
2026-03-03 23:49:09,30.70,73.20
2026-03-03 23:49:20,30.70,73.10
2026-03-03 23:49:30,30.70,73.10
2026-03-03 23:49:40,30.70,73.10
2026-03-03 23:49:50,30.70,73.10
2026-03-03 23:50:00,30.70,73.10
2026-03-03 23:50:10,30.70,73.10
2026-03-03 23:50:20,30.70,73.20
2026-03-03 23:50:30,30.70,73.10
2026-03-03 23:50:40,30.70,73.10
2026-03-03 23:50:50,30.70,73.10
2026-03-03 23:51:00,30.70,73.10
2026-03-03 23:51:10,30.70,73.10
2026-03-03 23:51:20,30.70,73.10
2026-03-03 23:51:30,30.70,73.10
2026-03-03 23:51:40,30.70,73.10
2026-03-03 23:51:50,30.70,73.00
2026-03-03 23:52:00,30.70,73.00
2026-03-03 23:52:10,30.70,73.10
2026-03-03 23:52:20,30.70,73.10
2026-03-03 23:52:30,30.70,73.10
2026-03-03 23:52:40,30.70,73.00
2026-03-03 23:52:50,30.70,73.00
2026-03-03 23:53:00,30.70,73.00
2026-03-03 23:53:10,30.70,72.90
2026-03-03 23:53:20,30.70,72.90
2026-03-03 23:53:30,30.70,72.80
2026-03-03 23:53:40,30.80,72.80
2026-03-03 23:53:51,30.80,72.80
2026-03-03 23:54:01,30.80,72.80
2026-03-03 23:54:11,30.70,72.80
2026-03-03 23:54:21,30.80,72.80
2026-03-03 23:54:31,30.70,72.80
2026-03-03 23:54:41,30.70,72.70
2026-03-03 23:54:51,30.80,72.70
2026-03-03 23:55:01,30.80,72.70
2026-03-03 23:55:11,30.80,72.70
2026-03-03 23:55:21,30.80,72.70
2026-03-03 23:55:31,30.80,72.70
2026-03-03 23:55:41,30.80,72.70
2026-03-03 23:55:51,30.80,72.80
2026-03-03 23:56:01,30.80,72.70
2026-03-03 23:56:11,30.80,72.70
2026-03-03 23:56:21,30.80,72.70
2026-03-03 23:56:31,30.80,72.70
2026-03-03 23:56:41,30.80,72.80
2026-03-03 23:56:51,30.80,72.80
2026-03-03 23:57:01,30.80,72.80
2026-03-03 23:57:11,30.80,72.70
2026-03-03 23:57:21,30.80,72.70
2026-03-03 23:57:31,30.80,72.70
2026-03-03 23:57:41,30.80,72.70
2026-03-03 23:57:51,30.80,72.70
2026-03-03 23:58:01,30.80,72.70
2026-03-03 23:58:11,30.80,72.80
2026-03-03 23:58:22,30.80,72.70
2026-03-03 23:58:32,30.80,72.70
2026-03-03 23:58:42,30.80,72.60
2026-03-03 23:58:52,30.80,72.70
2026-03-03 23:59:02,30.80,72.70
2026-03-03 23:59:12,30.80,72.70
2026-03-03 23:59:22,30.80,72.70
2026-03-03 23:59:32,30.80,72.70
2026-03-03 23:59:42,30.80,72.70
2026-03-03 23:59:52,30.80,72.70
2026-03-04 00:00:02,30.80,72.70
2026-03-04 00:00:12,30.80,72.70
2026-03-04 00:00:22,30.80,72.60
2026-03-04 00:00:32,30.80,72.60
2026-03-04 00:02:20,30.90,74.50
2026-03-04 00:02:30,30.90,73.90
2026-03-04 00:02:40,30.90,73.20
2026-03-04 00:02:50,30.90,73.10
2026-03-04 00:03:00,30.90,73.10
2026-03-04 00:03:10,30.90,72.90
2026-03-04 00:03:20,30.80,72.70
2026-03-04 00:03:30,30.80,72.60
2026-03-04 00:03:40,30.80,72.60
2026-03-04 00:03:50,30.80,72.60
2026-03-04 00:04:00,30.70,72.60
2026-03-04 00:04:10,30.70,72.60
2026-03-04 00:04:20,30.70,72.60
2026-03-04 00:04:30,30.70,72.70
2026-03-04 00:04:40,30.70,72.70
2026-03-04 00:04:51,30.60,72.70
2026-03-04 00:05:01,30.60,72.80
2026-03-04 00:05:11,30.60,72.80
2026-03-04 00:05:21,30.60,72.90
2026-03-04 00:05:31,30.60,72.90
2026-03-04 00:05:41,30.60,72.90
2026-03-04 00:05:51,30.50,73.00
2026-03-04 00:06:01,30.50,73.00
2026-03-04 00:06:11,30.50,73.00
2026-03-04 00:06:21,30.50,73.00
2026-03-04 00:06:31,30.50,73.10
2026-03-04 00:06:41,30.50,73.10
2026-03-04 00:06:51,30.50,73.10
2026-03-04 00:07:01,30.50,73.10
2026-03-04 00:07:11,30.50,73.20
2026-03-04 00:07:21,30.50,73.20
2026-03-04 00:07:31,30.50,73.20
2026-03-04 00:07:41,30.40,73.20
2026-03-04 00:07:51,30.40,73.30
2026-03-04 00:08:01,30.40,73.30
2026-03-04 00:08:11,30.40,73.30
2026-03-04 00:08:21,30.40,73.30
2026-03-04 00:08:31,30.40,73.40
